-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
NaN,-5.90004e-005,-7.39611e-006,NaN,NaN,-0.000312623,0.174804,-0.0754384,-0.468610,0.0328356,-0.482234,-0.0509294,-0.674452,-0.162574,1.28862,1.52256,0.350486,0.500248,-2.03357,-1.47326,0.0456233,-0.0241453,-0.582587,-0.242488,-0.0921507,NaN,NaN,NaN,-0.100366,NaN,0.000000
NaN,-0.000117684,-4.89804e-005,NaN,NaN,-0.000512448,0.349609,-0.150877,-0.937221,0.0656711,-0.964468,-0.101859,-1.34890,-0.325148,2.57723,3.04512,0.700972,1.00050,-4.06714,-2.94652,0.0912466,-0.0482906,-1.16517,-0.484976,-0.184302,NaN,NaN,NaN,-0.200732,NaN,0.000000
NaN,-0.000294783,-5.79908e-005,NaN,NaN,-0.00149160,0.874022,-0.377192,-2.34305,0.164178,-2.41117,-0.254647,2.45035,0.731689,2.19868,3.42153,6.29362,2.50124,0.740138,-1.02161,-0.707587,-0.120727,-2.91293,-1.21244,-0.460754,NaN,NaN,NaN,-0.501829,NaN,0.000000
NaN,-0.000706787,-0.000222039,NaN,NaN,-0.00331337,2.09765,-0.905260,0.326636,0.394027,1.64815,2.46871,1.85920,0.957241,1.53454,2.53273,4.13539,3.20792,1.26073,0.325812,-0.0222664,1.28330,-0.340900,-2.90986,-1.10581,NaN,NaN,NaN,-1.20439,NaN,0.000000
NaN,-0.00170882,-0.000439106,NaN,NaN,-0.00831473,5.06933,-0.320212,0.971580,1.67352,1.57610,1.85737,1.13947,1.44214,1.76573,2.40787,3.10997,2.20855,1.25531,0.576585,0.294958,0.772411,0.287123,-0.780747,-2.67237,NaN,NaN,NaN,-2.91061,NaN,0.000000
NaN,-0.00412401,-0.00116515,NaN,NaN,-0.0197464,-2.28778,-1.61670,0.389391,0.779022,0.423491,1.06060,0.777244,1.79781,2.05128,2.52682,2.80664,1.38986,1.11705,0.402919,0.247203,0.386922,0.597926,0.187292,-1.45853,NaN,NaN,NaN,-2.97903,NaN,0.000000
NaN,-0.00995718,-0.00270640,NaN,NaN,-0.0479908,0.847788,0.648225,-1.94171,-1.50595,-1.48233,-0.637163,-0.200329,1.57332,2.35468,2.82242,1.85818,-0.236806,-0.0544853,0.0901289,0.112703,-0.0627174,0.368962,0.206852,-0.859238,NaN,NaN,NaN,1.16762,NaN,0.000000
NaN,-0.0240381,-0.00663558,NaN,NaN,-0.115569,-0.592201,-0.320250,0.272786,0.125293,-3.62822,-3.26889,-2.45670,-0.319347,1.99441,2.56536,-0.806934,-2.58539,-2.01964,-0.0738716,-0.0305471,-1.40037,-2.41689,-3.50243,NaN,NaN,NaN,NaN,-0.643792,NaN,0.000000
NaN,-0.0580336,-0.0159283,NaN,NaN,-0.279255,-0.336614,0.00772540,-1.39614,-1.25536,0.540188,0.331550,-0.416283,-2.76381,-0.198939,2.33876,-2.33186,-3.27985,-3.23320,-0.884816,-0.455126,-2.84653,-0.556579,0.657227,NaN,NaN,NaN,NaN,-0.119964,NaN,0.000000
